Date,Pressure_hPa,Temp_Mean,DewPoint,Humidity_pct,Cloud_pct,Rainfall_mm,Temp_Max,Temp_Min,Sunshine_hrs,Wind_kmh,Visibility_km
2014-09-24,1011.0,28.1,23.3,76.0,69.0,0.05,29.9,26.4,4.0,5.5,12.0
2014-09-25,1012.1,28.5,23.8,76.0,53.0,0.0,31.2,26.8,3.5,7.8,6.0
2014-09-26,1012.5,28.4,23.8,77.0,61.0,0.7,31.4,27.2,4.2,7.5,0.0
2014-09-27,1013.0,28.7,24.2,77.0,30.0,0.0,31.7,27.0,10.7,8.1,0.0
2014-09-28,1012.2,29.1,24.1,75.0,28.0,0.0,32.8,26.7,10.3,5.7,0.0
2014-09-29,1011.4,29.3,23.9,73.0,29.0,0.0,32.4,27.2,9.2,8.3,0.0
2014-09-30,1011.1,29.6,25.3,78.0,43.0,11.4,33.6,27.1,6.9,11.2,6.0
2014-10-01,1012.2,28.1,24.8,83.0,79.0,26.7,31.4,25.2,8.8,23.1,1.0
2014-10-02,1010.5,28.5,24.6,79.0,66.0,0.05,30.8,26.6,4.7,11.0,6.0
2014-10-03,1009.4,27.5,25.0,86.0,75.0,23.7,30.0,25.2,4.2,13.3,8.0
2014-10-04,1010.9,26.5,23.6,84.0,78.0,2.6,28.9,24.9,2.0,21.6,0.0
2014-10-05,1012.9,27.1,21.7,73.0,47.0,0.1,30.7,25.4,9.2,23.3,4.0
2014-10-06,1015.1,26.8,19.1,64.0,48.0,0.0,29.8,24.5,10.6,30.1,0.0
2014-10-07,1014.6,26.3,18.9,64.0,26.0,0.05,28.9,24.4,10.3,29.2,0.0
2014-10-08,1012.9,26.0,18.3,63.0,30.0,0.0,29.1,23.9,10.3,21.7,0.0
2014-10-09,1010.8,26.5,18.8,63.0,55.0,0.0,29.2,25.0,5.3,12.1,0.0
2014-10-10,1010.1,27.1,18.2,59.0,43.0,0.0,30.3,24.2,6.8,18.2,0.0
2014-10-11,1010.9,27.9,19.0,59.0,26.0,0.0,31.4,25.1,10.1,15.6,0.0
2014-10-12,1013.5,27.6,17.7,56.0,15.0,0.0,30.9,25.0,10.5,20.5,0.0
2014-10-13,1016.2,26.3,16.1,54.0,29.0,0.0,29.9,23.8,9.4,28.8,0.0
2014-10-14,1017.6,25.5,16.9,60.0,49.0,0.05,28.7,23.0,8.0,24.3,15.0
2014-10-15,1017.3,25.3,18.8,68.0,36.0,0.0,28.4,22.8,9.7,22.0,24.0
2014-10-16,1017.9,25.4,18.6,67.0,41.0,0.05,27.6,23.9,8.8,34.7,13.0
2014-10-17,1017.5,25.0,18.2,66.0,26.0,0.0,28.0,23.4,10.0,33.1,0.0
2014-10-18,1016.3,25.4,19.4,70.0,33.0,0.0,28.3,23.1,10.4,30.0,0.0
2014-10-19,1015.8,25.8,20.6,74.0,46.0,0.05,28.5,24.5,7.0,29.9,0.0
2014-10-20,1015.0,26.5,22.0,77.0,50.0,0.0,29.4,25.0,8.3,20.5,0.0
2014-10-21,1015.2,27.3,21.0,70.0,61.0,0.05,30.4,24.6,6.7,5.0,4.0
2014-10-22,1015.2,27.3,20.9,69.0,58.0,56.4,30.6,23.4,8.1,21.0,2.0
2014-10-23,1016.2,24.8,21.3,81.0,86.0,0.2,25.7,23.9,0.0,34.8,0.0
2014-10-24,1016.3,24.8,20.6,78.0,81.0,0.0,26.0,24.2,1.1,29.1,0.0
2014-10-25,1016.6,25.0,21.1,79.0,80.0,0.0,26.0,24.1,1.3,27.2,0.0
2014-10-26,1016.8,25.8,21.8,79.0,88.0,0.1,28.3,24.4,4.0,20.8,3.0
2014-10-27,1016.4,26.1,21.7,77.0,60.0,0.0,28.7,24.4,8.2,28.1,1.0
2014-10-28,1016.8,25.1,19.1,70.0,71.0,0.05,26.8,23.7,6.7,48.7,0.0
2014-10-29,1017.0,25.2,20.3,75.0,72.0,0.05,27.7,23.9,7.5,33.5,0.0
2014-10-30,1015.8,25.5,21.5,79.0,55.0,0.0,27.5,24.5,7.3,28.6,0.0
2014-10-31,1014.1,25.6,21.7,79.0,54.0,0.0,28.1,24.3,7.6,16.1,0.0
2014-11-01,1013.0,25.6,21.8,79.0,19.0,0.0,28.6,23.9,10.1,6.7,0.0
2014-11-02,1015.2,25.3,19.6,71.0,56.0,0.05,27.4,22.9,5.6,31.2,4.0
2014-11-03,1017.4,21.7,15.3,67.0,88.0,0.05,22.9,21.0,0.0,27.8,2.0
2014-11-04,1017.5,22.8,18.0,75.0,88.0,0.05,23.5,21.9,0.0,26.3,6.0
2014-11-05,1017.4,23.9,19.6,77.0,83.0,0.0,25.2,23.0,1.3,23.2,0.0
2014-11-06,1017.0,24.1,20.7,82.0,79.0,0.1,26.5,22.7,3.8,15.5,7.0
2014-11-07,1017.1,22.9,21.1,90.0,88.0,11.8,24.0,22.1,0.0,40.5,0.0
2014-11-08,1017.9,20.5,19.4,94.0,88.0,18.0,22.1,19.3,0.0,33.5,0.0
2014-11-09,1018.3,22.2,18.8,81.0,84.0,0.05,23.9,20.2,2.6,26.9,1.0
2014-11-10,1017.3,23.3,19.4,79.0,64.0,0.05,24.7,22.6,6.0,30.0,10.0
2014-11-11,1016.6,23.6,20.1,81.0,86.0,0.0,25.0,22.8,1.3,24.9,14.0
2014-11-12,1017.4,22.6,19.0,81.0,88.0,0.05,24.3,20.0,0.7,22.8,3.0
2014-11-13,1020.2,19.8,15.8,78.0,88.0,0.05,21.3,18.6,0.1,29.4,4.0
2014-11-14,1019.9,20.9,16.3,75.0,72.0,0.05,23.0,18.9,3.4,27.3,12.0
2014-11-15,1019.7,21.9,17.1,74.0,28.0,0.4,24.1,20.0,10.1,36.1,0.0
2014-11-16,1017.8,22.6,17.3,73.0,24.0,0.0,25.8,20.3,9.8,15.1,1.0
2014-11-17,1019.3,21.1,14.2,65.0,19.0,0.0,24.3,19.2,9.8,,0.0
2014-11-18,1021.5,20.7,13.7,65.0,59.0,0.05,23.5,18.1,7.8,27.7,14.0
2014-11-19,1020.7,21.2,15.2,69.0,45.0,0.05,23.7,19.1,7.6,26.1,12.0
2014-11-20,1018.4,21.5,16.4,73.0,40.0,0.0,23.4,20.2,9.7,30.5,0.0
2014-11-21,1017.0,22.1,17.4,75.0,45.0,0.0,24.5,20.5,9.8,23.3,0.0
2014-11-22,1016.5,22.4,18.7,80.0,40.0,0.0,24.6,20.7,9.8,23.0,0.0
2014-11-23,1016.8,22.8,19.1,80.0,43.0,0.0,24.9,21.8,7.0,27.0,0.0
2014-11-24,1015.4,23.4,19.1,77.0,38.0,0.0,25.7,21.6,7.2,19.1,0.0
2014-11-25,1013.4,24.0,20.2,80.0,37.0,0.0,26.9,21.9,9.0,7.2,1.0
2014-11-26,1013.6,23.4,19.7,80.0,73.0,0.0,24.8,22.5,4.7,21.5,10.0
2014-11-27,1015.2,22.2,19.2,83.0,89.0,0.4,23.0,21.4,0.1,30.6,0.0
2014-11-28,1014.7,23.3,20.2,83.0,81.0,0.05,25.0,21.9,2.8,21.8,2.0
2014-11-29,1013.4,23.5,21.2,87.0,88.0,0.2,24.2,23.1,0.1,26.5,1.0
2014-11-30,1012.9,24.0,22.4,91.0,86.0,0.2,26.0,22.9,1.2,18.2,4.0
2014-12-01,1016.3,19.7,15.7,78.0,88.0,3.1,23.9,15.5,0.0,37.4,0.0
2014-12-02,1019.5,16.4,13.9,86.0,88.0,4.5,17.6,14.5,0.0,35.3,10.0
2014-12-03,1017.4,18.3,16.0,86.0,88.0,1.7,19.3,16.7,0.0,35.7,13.0
2014-12-04,1020.9,14.8,11.3,80.0,94.0,5.4,18.7,13.5,0.0,42.5,0.0
2014-12-05,1022.3,15.1,8.5,65.0,83.0,0.5,16.8,12.9,0.5,26.5,0.0
2014-12-06,1020.1,17.6,11.9,69.0,85.0,0.05,18.8,15.9,2.3,39.6,0.0
2014-12-07,1019.3,17.8,11.7,68.0,88.0,0.1,18.7,17.0,0.0,34.5,0.0
2014-12-08,1020.5,18.3,12.8,70.0,73.0,0.1,20.7,15.7,5.3,30.6,9.0
2014-12-09,1021.5,19.4,13.7,70.0,51.0,0.0,20.8,17.6,9.3,38.8,0.0
2014-12-10,1019.5,19.6,15.6,78.0,88.0,2.1,21.0,17.9,0.0,21.5,11.0
2014-12-11,1019.6,19.5,12.0,62.0,89.0,0.05,21.5,17.7,0.5,25.6,12.0
2014-12-12,1024.2,15.5,5.8,53.0,85.0,0.0,17.7,14.4,1.7,39.6,2.0
2014-12-13,1025.6,14.6,4.8,52.0,41.0,0.0,17.6,12.1,9.5,25.8,0.0
2014-12-14,1023.5,16.0,8.6,62.0,29.0,0.0,18.9,13.3,9.5,25.7,0.0
2014-12-15,1020.9,18.6,12.0,66.0,84.0,0.0,20.1,17.0,0.1,21.8,4.0
2014-12-16,1024.6,16.8,4.7,46.0,43.0,0.0,19.0,13.9,8.5,44.4,5.0
2014-12-17,1027.1,13.3,-4.3,29.0,21.0,0.0,15.2,10.8,9.3,39.7,0.0
2014-12-18,1026.4,14.0,2.5,47.0,80.0,0.1,15.8,11.9,0.3,27.7,0.0
2014-12-19,1024.0,13.0,10.3,84.0,90.0,14.3,14.7,10.7,0.0,29.0,1.0
2014-12-20,1020.8,14.7,8.2,66.0,39.0,0.2,17.7,10.8,9.3,26.3,0.0
2014-12-21,1023.2,16.3,7.3,57.0,33.0,0.0,18.8,13.5,8.1,36.4,0.0
2014-12-22,1024.3,13.6,3.8,52.0,44.0,0.0,15.5,10.9,9.1,31.4,0.0
2014-12-23,1021.7,15.4,9.3,67.0,90.0,0.05,16.3,14.5,0.1,25.9,8.0
2014-12-24,1021.4,18.7,13.6,73.0,88.0,0.0,21.4,15.8,1.2,17.5,17.0
2014-12-25,1020.8,16.9,12.8,78.0,94.0,6.7,19.1,15.3,0.0,39.8,0.0
2014-12-26,1020.7,16.2,14.1,88.0,100.0,2.2,17.0,15.0,0.0,42.1,1.0
2014-12-27,1021.6,16.6,13.5,82.0,95.0,0.5,17.7,15.3,0.0,30.1,3.0
2014-12-28,1022.6,14.5,11.5,83.0,72.0,3.2,16.1,12.3,2.3,26.2,2.0
2014-12-29,1020.6,14.0,6.3,61.0,10.0,0.0,17.9,11.0,9.4,21.2,8.0
2014-12-30,1019.8,14.9,8.1,65.0,9.0,0.0,18.4,12.8,9.5,14.0,2.0
2014-12-31,1021.7,16.4,9.9,67.0,19.0,0.0,20.4,13.2,9.5,9.8,7.0
2015-01-01,1024.5,16.0,8.3,61.0,16.0,0.0,19.2,13.7,9.5,24.6,2.0
2015-01-02,1025.0,15.2,10.0,71.0,21.0,0.0,17.1,13.1,9.5,32.9,9.0
2015-01-03,1022.3,15.5,8.9,65.0,2.0,0.0,17.9,13.2,9.6,30.5,0.0
2015-01-04,1017.0,17.3,13.2,78.0,56.0,0.0,19.6,15.2,7.8,22.5,0.0
2015-01-05,1014.5,19.0,15.7,81.0,88.0,0.0,20.7,18.1,0.6,18.7,0.0
2015-01-06,1014.8,20.2,17.4,84.0,49.0,0.0,23.9,18.2,7.8,9.2,6.0
2015-01-07,1019.7,18.1,14.2,79.0,70.0,0.1,19.2,16.2,0.0,21.4,4.0
2015-01-08,1025.1,15.7,9.7,68.0,32.0,0.0,18.0,13.6,8.9,26.3,0.0
2015-01-09,1025.0,15.5,9.9,70.0,34.0,0.0,17.5,14.1,8.4,25.1,20.0
2015-01-10,1023.4,16.3,9.9,67.0,23.0,0.0,19.2,13.9,9.5,26.9,8.0
2015-01-11,1022.3,16.9,10.4,66.0,79.0,0.05,19.6,14.9,3.1,28.9,7.0
2015-01-12,1021.5,14.1,11.2,83.0,89.0,14.9,17.1,12.0,0.0,38.8,3.0
2015-01-13,1020.9,12.6,11.2,91.0,82.0,25.8,13.9,11.7,0.1,23.1,0.0
2015-01-14,1022.0,13.7,6.9,65.0,13.0,0.0,17.5,10.3,9.8,31.6,0.0
2015-01-15,1022.7,14.5,8.1,66.0,20.0,0.0,17.6,11.4,9.8,21.5,5.0
2015-01-16,1022.4,16.7,10.6,68.0,29.0,0.0,20.2,14.5,9.4,16.6,4.0
2015-01-17,1024.1,15.7,9.1,65.0,14.0,0.0,17.7,13.5,9.6,30.6,5.0
2015-01-18,1023.7,16.2,8.9,63.0,28.0,0.0,19.2,13.9,9.0,24.7,16.0
2015-01-19,1022.4,15.8,6.0,54.0,15.0,0.0,19.3,13.0,8.8,26.0,5.0
2015-01-20,1021.3,15.9,9.7,67.0,45.0,0.0,18.5,14.2,6.8,25.9,3.0
2015-01-21,1020.9,17.2,11.4,70.0,37.0,0.05,20.4,14.2,5.6,6.5,22.0
2015-01-22,1021.5,17.4,5.9,48.0,14.0,0.0,20.7,15.3,9.9,16.2,2.0
2015-01-23,1020.6,16.3,10.4,68.0,31.0,0.0,19.3,14.4,9.9,23.5,0.0
2015-01-24,1019.1,17.0,12.7,76.0,85.0,0.9,18.5,15.8,1.5,31.9,9.0
2015-01-25,1018.9,18.2,14.4,79.0,81.0,0.05,19.7,16.6,1.5,19.4,5.0
2015-01-26,1018.5,18.6,15.5,82.0,51.0,0.0,21.5,16.6,8.8,16.4,5.0
2015-01-27,1017.9,18.3,15.3,82.0,71.0,0.0,19.8,17.2,4.4,25.5,6.0
2015-01-28,1018.8,16.9,12.8,77.0,75.0,0.05,18.5,16.1,5.2,42.8,1.0
2015-01-29,1019.6,16.8,12.9,78.0,23.0,0.05,19.5,14.9,10.0,23.0,0.0
2015-01-30,1021.9,16.8,13.0,79.0,49.0,0.0,19.6,15.5,3.8,15.0,17.0
2015-01-31,1025.6,15.5,12.3,81.0,83.0,0.05,16.5,14.7,0.2,29.0,8.0
2015-02-01,1026.3,15.3,11.3,78.0,83.0,0.05,17.2,14.2,0.7,31.5,22.0
2015-02-02,1025.4,16.3,12.2,77.0,53.0,0.0,19.1,14.7,8.6,29.1,14.0
2015-02-03,1024.6,17.1,13.6,80.0,58.0,0.0,19.8,15.5,8.8,23.3,9.0
2015-02-04,1023.5,16.2,12.6,80.0,80.0,0.0,17.9,14.2,0.3,19.0,17.0
2015-02-05,1024.9,14.0,6.9,62.0,84.0,0.05,16.5,12.5,3.0,29.0,2.0
2015-02-06,1024.5,13.4,8.0,70.0,88.0,0.3,15.7,11.0,1.4,21.9,18.0
2015-02-07,1021.7,16.0,10.9,72.0,81.0,0.0,18.4,14.4,3.5,19.9,22.0
2015-02-08,1023.2,16.2,5.9,51.0,67.0,0.0,19.5,13.9,8.9,27.8,8.0
2015-02-09,1025.2,14.9,9.1,68.0,34.0,0.0,17.2,13.7,9.2,32.0,23.0
2015-02-10,1022.2,14.5,9.1,70.0,26.0,0.0,17.1,12.8,9.1,23.3,2.0
2015-02-11,1018.7,16.0,10.4,70.0,67.0,0.0,18.0,13.6,4.5,10.7,10.0
2015-02-12,1018.2,17.3,8.8,59.0,49.0,0.0,21.4,14.6,9.7,12.8,16.0
2015-02-13,1018.3,17.5,7.4,53.0,49.0,0.0,21.5,14.4,10.3,20.8,0.0
2015-02-14,1016.9,18.5,8.7,53.0,62.0,0.0,20.5,16.8,4.9,27.4,0.0
2015-02-15,1016.2,18.9,16.3,85.0,88.0,3.3,19.8,18.1,0.0,16.3,1.0
2015-02-16,1016.5,19.7,17.9,90.0,68.0,0.0,21.6,17.8,1.6,4.4,6.0
2015-02-17,1016.7,19.2,16.7,86.0,79.0,0.05,21.6,18.2,4.2,13.5,6.0
2015-02-18,1019.1,18.1,14.4,79.0,86.0,0.05,19.4,17.1,1.4,29.0,13.0
2015-02-19,1020.3,17.2,13.3,78.0,88.0,0.05,17.9,16.4,0.3,39.6,7.0
2015-02-20,1018.3,17.5,14.8,84.0,88.0,0.05,19.1,15.9,0.3,31.7,1.0
2015-02-21,1015.5,19.3,17.6,90.0,86.0,0.2,21.0,17.6,0.0,13.4,1.0
2015-02-22,1016.1,20.3,19.2,93.0,90.0,15.6,22.0,18.9,0.2,13.7,1.0
2015-02-23,1015.5,18.6,17.7,95.0,93.0,10.2,19.1,17.9,0.4,21.4,2.0
2015-02-24,1014.8,18.6,17.7,94.0,88.0,0.05,19.6,17.8,0.2,19.8,3.0
2015-02-25,1014.1,19.6,18.8,95.0,88.0,0.8,20.5,18.9,0.4,18.8,3.0
2015-02-26,1014.2,21.4,19.8,91.0,71.0,0.0,23.8,19.5,5.4,13.1,1.0
2015-02-27,1015.8,19.4,18.3,94.0,87.0,1.2,21.5,17.9,0.0,32.7,1.0
2015-02-28,1017.3,18.3,16.7,90.0,89.0,0.4,19.5,17.2,0.2,27.2,0.0
2015-03-01,1019.4,18.9,14.1,74.0,84.0,0.05,20.4,17.6,1.2,16.5,1.0
2015-03-02,1016.4,17.5,14.8,84.0,92.0,0.05,18.2,17.1,0.0,32.5,2.0
2015-03-03,1012.4,19.3,17.1,87.0,89.0,0.2,22.5,17.0,1.4,19.5,2.0
2015-03-04,1015.1,17.2,15.7,91.0,92.0,0.2,18.7,16.3,0.0,31.8,0.0
2015-03-05,1016.6,16.2,15.4,95.0,98.0,4.8,16.6,15.7,0.0,35.8,1.0
2015-03-06,1017.0,16.9,15.8,94.0,96.0,0.1,17.4,16.4,0.0,29.4,2.0
2015-03-07,1018.0,17.4,15.9,91.0,100.0,0.2,18.4,16.6,0.0,30.5,16.0
2015-03-08,1017.9,18.5,16.1,86.0,91.0,0.05,20.3,16.8,2.4,24.3,0.0
2015-03-09,1018.5,21.1,17.8,82.0,65.0,0.05,25.1,18.1,7.7,9.8,6.0
2015-03-10,1022.1,17.7,12.7,73.0,75.0,0.05,19.4,16.1,4.1,45.2,1.0
2015-03-11,1021.9,16.2,13.0,81.0,92.0,0.3,17.6,15.5,0.1,34.2,7.0
2015-03-12,1020.6,15.7,14.0,89.0,92.0,3.7,16.5,14.8,0.0,22.3,0.0
2015-03-13,1019.1,17.2,12.9,76.0,92.0,0.0,18.3,15.8,0.0,29.5,0.0
2015-03-14,1018.4,19.4,16.4,83.0,91.0,0.05,20.3,18.0,0.0,22.5,0.0
2015-03-15,1016.5,20.9,19.7,93.0,92.0,0.0,22.5,19.6,0.2,16.3,0.0
2015-03-16,1015.7,21.8,20.6,93.0,91.0,0.05,23.7,20.4,0.8,13.6,0.0
2015-03-17,1013.0,22.1,20.7,92.0,86.0,0.0,24.6,20.7,1.5,14.2,1.0
2015-03-18,1011.6,23.0,21.5,91.0,86.0,0.0,26.0,21.0,0.8,8.9,0.0
2015-03-19,1013.1,24.0,22.0,89.0,68.0,0.0,26.4,22.3,5.1,9.4,0.0
2015-03-20,1015.3,24.0,21.3,86.0,39.0,0.0,28.3,22.1,8.1,7.6,0.0
2015-03-21,1016.7,22.9,20.3,85.0,65.0,0.0,25.5,21.0,7.5,7.1,5.0
2015-03-22,1017.9,21.0,17.5,81.0,85.0,0.1,22.3,19.9,0.0,32.3,2.0
2015-03-23,1018.9,20.9,13.8,64.0,80.0,0.05,24.5,19.2,2.6,36.2,1.0
2015-03-24,1022.5,19.8,15.2,75.0,86.0,0.0,22.3,18.4,5.4,41.8,10.0
2015-03-25,1024.2,18.2,14.0,76.0,83.0,0.05,19.1,17.7,0.0,39.5,0.0
2015-03-26,1024.2,18.8,15.3,80.0,88.0,4.2,20.5,17.4,0.0,27.4,3.0
2015-03-27,1021.6,20.3,18.2,88.0,86.0,14.6,23.7,17.9,2.4,10.8,11.0
2015-03-28,1018.4,21.4,17.8,81.0,46.0,0.0,24.8,19.7,6.5,14.6,0.0
2015-03-29,1016.2,22.4,18.7,80.0,68.0,0.0,26.7,20.1,6.7,12.3,0.0
2015-03-30,1014.9,22.8,20.6,87.0,84.0,0.0,25.2,21.5,3.8,14.0,1.0
2015-03-31,1013.9,23.3,21.6,90.0,83.0,0.05,25.6,21.9,1.6,9.9,0.0
2015-04-01,1012.2,24.4,22.1,87.0,80.0,0.0,27.2,22.7,1.5,10.0,0.0
2015-04-02,1008.5,25.6,22.5,84.0,80.0,0.0,28.5,23.6,2.1,22.0,0.0
2015-04-03,1007.6,25.9,23.0,84.0,82.0,0.05,26.9,25.0,0.5,21.4,0.0
2015-04-04,1009.8,26.5,23.3,83.0,74.0,0.0,29.4,25.0,2.1,16.9,0.0
2015-04-05,1011.3,26.0,22.1,80.0,38.0,0.0,30.6,24.0,10.4,10.7,0.0
2015-04-06,1011.4,26.5,22.7,80.0,32.0,0.05,29.8,23.8,11.1,8.8,0.0
2015-04-07,1013.7,24.9,21.8,83.0,81.0,0.1,27.1,22.0,4.6,25.9,0.0
2015-04-08,1018.3,18.9,14.8,77.0,92.0,10.0,22.1,16.4,0.0,29.8,0.0
2015-04-09,1017.8,18.0,16.1,89.0,94.0,1.3,19.4,15.9,0.0,26.8,2.0
2015-04-10,1017.9,18.2,16.0,87.0,90.0,0.7,20.0,16.6,0.0,19.8,0.0
2015-04-11,1019.1,17.1,16.6,97.0,100.0,52.0,17.9,16.4,0.0,26.5,0.0
2015-04-12,1019.6,19.3,15.9,81.0,71.0,0.2,22.4,16.5,3.1,9.8,3.0
2015-04-13,1018.7,22.4,13.1,57.0,9.0,0.0,27.2,18.6,11.1,12.6,1.0
2015-04-14,1018.7,21.5,8.3,44.0,9.0,0.0,26.6,18.1,11.3,18.0,0.0
2015-04-15,1016.1,22.1,12.5,56.0,15.0,0.0,27.5,18.4,11.5,7.4,0.0
2015-04-16,1015.0,22.7,16.7,69.0,25.0,0.0,26.1,19.6,11.1,11.5,0.0
2015-04-17,1012.4,23.7,18.8,75.0,52.0,0.0,27.4,20.7,11.2,11.9,0.0
2015-04-18,1010.1,25.3,22.7,86.0,88.0,0.05,27.2,23.2,1.7,22.2,0.0
2015-04-19,1008.6,26.6,23.5,83.0,88.0,0.05,27.5,25.8,0.2,25.0,0.0
2015-04-20,1008.0,26.3,23.4,84.0,88.0,0.2,28.6,23.0,1.1,20.3,0.0
2015-04-21,1012.7,23.7,19.1,75.0,81.0,0.05,25.7,22.5,0.4,20.1,1.0
2015-04-22,1017.1,23.4,18.6,75.0,81.0,0.05,26.7,21.7,4.6,31.4,0.0
2015-04-23,1018.4,22.6,16.0,66.0,88.0,0.05,23.6,22.1,0.0,29.0,0.0
2015-04-24,1017.6,24.4,18.5,70.0,48.0,0.0,29.0,21.6,8.7,15.0,3.0
2015-04-25,1017.1,23.9,19.6,77.0,52.0,0.0,27.2,22.2,4.6,20.6,6.0
2015-04-26,1016.9,24.1,19.5,76.0,59.0,0.0,27.9,22.2,9.1,20.4,0.0
2015-04-27,1014.3,24.8,20.7,79.0,27.0,0.0,30.3,21.8,10.6,13.3,0.0
2015-04-28,1011.7,25.4,21.3,79.0,58.0,0.0,28.9,23.1,6.7,10.5,0.0
2015-04-29,1011.1,26.6,22.7,80.0,66.0,0.0,30.1,24.3,9.8,16.3,0.0
2015-04-30,1011.0,27.5,23.1,78.0,41.0,0.0,31.9,24.9,10.1,12.2,0.0
2015-05-01,1010.3,27.2,23.6,81.0,76.0,0.5,30.8,25.4,5.0,15.0,0.0
2015-05-02,1009.5,27.6,23.7,79.0,79.0,0.05,29.8,26.4,2.5,22.4,0.0
2015-05-03,1009.7,28.2,24.2,79.0,81.0,0.05,30.4,27.0,5.2,19.5,0.0
2015-05-04,1010.1,28.1,24.2,79.0,83.0,0.05,30.7,26.9,5.5,19.2,0.0
2015-05-05,1008.9,27.3,24.0,82.0,86.0,3.9,30.5,24.3,1.6,22.9,0.0
2015-05-06,1008.5,26.8,24.3,87.0,85.0,0.6,28.9,24.2,1.3,19.4,0.0
2015-05-07,1009.7,28.0,24.8,83.0,81.0,0.3,30.6,26.5,3.0,15.0,0.0
2015-05-08,1008.7,28.2,24.4,80.0,84.0,0.0,30.2,27.1,1.4,22.5,0.0
2015-05-09,1008.5,27.3,24.1,83.0,81.0,7.3,30.5,24.2,2.1,21.1,0.0
2015-05-10,1009.7,26.3,24.5,90.0,84.0,20.1,28.8,24.3,1.1,14.1,0.0
2015-05-11,1010.3,25.6,24.1,91.0,85.0,51.0,29.4,23.3,1.9,19.4,0.0
2015-05-12,1012.2,25.7,20.9,75.0,78.0,0.0,29.5,22.6,7.6,16.1,2.0
2015-05-13,1012.2,26.4,23.5,84.0,85.0,0.0,28.4,25.2,4.0,19.3,0.0
2015-05-14,1012.1,28.5,24.3,78.0,70.0,0.05,31.9,26.4,8.4,12.5,0.0
2015-05-15,1011.4,29.1,24.7,78.0,73.0,0.0,32.6,27.1,6.0,13.8,0.0
2015-05-16,1009.9,26.7,24.5,88.0,86.0,18.4,28.6,24.6,0.5,13.1,0.0
2015-05-17,1008.3,26.4,24.0,87.0,86.0,5.7,29.6,24.5,1.4,17.2,0.0
2015-05-18,1007.9,28.2,24.7,82.0,88.0,0.9,29.3,26.1,0.8,23.0,0.0
2015-05-19,1006.9,28.6,25.5,83.0,88.0,1.2,29.3,27.6,0.4,32.4,0.0
2015-05-20,1006.2,27.9,25.8,88.0,90.0,107.7,30.0,25.2,0.3,34.3,0.0
2015-05-21,1008.4,24.2,22.7,92.0,93.0,12.6,25.3,23.1,0.0,41.6,0.0
2015-05-22,1008.8,23.6,22.2,92.0,88.0,0.7,24.3,22.9,0.0,30.8,0.0
2015-05-23,1006.2,24.8,24.3,97.0,96.0,169.4,27.4,23.9,0.0,18.8,0.0
2015-05-24,1005.8,26.6,25.5,94.0,88.0,8.2,29.0,24.6,0.6,6.0,0.0
2015-05-25,1006.6,28.4,25.8,86.0,78.0,29.4,32.5,25.4,5.9,8.3,0.0
2015-05-26,1008.3,26.9,25.9,95.0,89.0,64.6,28.7,24.6,0.0,11.3,0.0
2015-05-27,1007.0,29.2,26.3,84.0,86.0,0.2,31.0,27.8,3.3,24.4,0.0
2015-05-28,1005.3,30.0,26.2,81.0,86.0,1.4,31.9,28.3,8.3,27.3,0.0
2015-05-29,1006.5,30.3,26.2,79.0,83.0,0.0,32.5,29.1,4.8,23.5,0.0
2015-05-30,1007.5,29.6,26.1,81.0,79.0,7.0,32.5,26.1,8.0,24.0,0.0
2015-05-31,1007.3,29.3,26.1,83.0,86.0,1.9,31.5,26.7,2.6,15.4,0.0
2015-06-01,1007.9,29.3,26.2,83.0,82.0,10.6,31.2,28.4,0.4,22.8,0.0
2015-06-02,1009.3,29.6,25.8,81.0,81.0,5.4,32.5,26.5,4.2,22.9,0.0
2015-06-03,1010.2,29.9,25.1,76.0,68.0,0.05,33.2,28.0,10.6,19.8,0.0
2015-06-04,1008.9,29.8,25.2,76.0,59.0,0.0,32.8,27.9,11.1,19.9,0.0
2015-06-05,1007.3,29.2,25.2,79.0,77.0,0.0,31.4,27.8,5.0,24.4,0.0
2015-06-06,1007.7,29.5,25.3,78.0,78.0,0.8,32.4,27.2,5.9,10.8,0.0
2015-06-07,1009.0,29.8,25.4,78.0,65.0,0.05,32.1,28.1,5.1,20.3,0.0
2015-06-08,1008.1,29.8,25.4,77.0,73.0,1.6,32.2,27.8,7.5,20.9,0.0
2015-06-09,1007.2,29.9,25.5,77.0,72.0,0.05,31.5,28.4,6.2,22.6,0.0
2015-06-10,1007.3,29.9,26.1,80.0,83.0,8.1,32.0,27.3,3.8,22.0,0.0
2015-06-11,1008.2,30.3,26.1,78.0,79.0,0.8,32.7,27.9,5.5,22.6,0.0
2015-06-12,1008.5,28.8,26.0,85.0,79.0,96.8,31.7,25.6,6.7,15.2,0.0
2015-06-13,1007.9,29.9,25.5,78.0,76.0,0.4,32.3,28.5,4.9,18.0,0.0
2015-06-14,1008.3,29.9,25.6,78.0,77.0,1.5,33.0,27.3,4.9,18.4,0.0
2015-06-15,1009.4,30.2,25.6,77.0,48.0,5.2,34.0,26.7,6.6,10.6,0.0
2015-06-16,1008.2,30.1,25.3,76.0,39.0,0.0,33.4,28.1,9.9,11.1,0.0
2015-06-17,1006.0,30.2,25.4,76.0,40.0,0.0,33.0,28.5,11.5,22.5,0.0
